id,cx,cy,frames,detections,top_class,avg_score
584,1168.5,541.0,2,2,unknown,0.0
585,74.5,361.5,2,2,unknown,0.0
586,675.5,657.0,2,2,unknown,0.0
587,955.25,616.0,3,4,unknown,0.0
588,973.0,224.5,2,2,unknown,0.0
589,987.75,493.75,4,4,unknown,0.0
590,1166.6666666666667,169.66666666666666,3,3,unknown,0.0
591,123.5,600.5,2,2,unknown,0.0
592,208.0,625.5,2,2,unknown,0.0
593,222.66666666666666,193.33333333333334,2,3,unknown,0.0
594,221.0,112.25,4,4,unknown,0.0
595,255.66666666666666,40.0,3,3,unknown,0.0
596,345.5,338.5,2,2,unknown,0.0
597,431.0,53.5,2,2,unknown,0.0
598,436.5,272.25,3,4,unknown,0.0
599,453.5,388.25,3,4,unknown,0.0
600,461.3333333333333,258.3333333333333,3,3,unknown,0.0
601,464.5,307.5,2,2,unknown,0.0
602,515.5,139.0,2,2,unknown,0.0
603,588.5,14.0,2,2,unknown,0.0
604,784.5,533.5,2,2,unknown,0.0
605,853.0,119.0,2,2,unknown,0.0
606,925.0,538.0,2,2,unknown,0.0
607,931.5,609.0,2,2,unknown,0.0
608,946.5,383.0,1,2,unknown,0.0
609,1065.0,359.6666666666667,3,3,unknown,0.0
610,1094.0,487.5,2,2,unknown,0.0
611,1173.0,372.5,2,2,unknown,0.0
612,1184.5,683.0,2,2,unknown,0.0
613,1203.0,433.6666666666667,3,3,unknown,0.0
614,1224.0,471.5,2,2,unknown,0.0
615,1240.5,20.0,2,2,unknown,0.0
616,0.0,251.5,2,2,unknown,0.0
617,9.25,278.0,3,4,unknown,0.0
618,0.0,311.0,2,2,unknown,0.0
619,0.0,397.5,2,2,unknown,0.0
620,3.4,599.6,4,5,unknown,0.0
621,0.0,629.5,2,2,unknown,0.0
622,14.0,43.75,4,4,unknown,0.0
623,2.8125,347.875,14,16,unknown,0.0
624,28.0,255.5,2,2,unknown,0.0
625,103.5,691.5,2,2,unknown,0.0
626,137.0,395.0,2,2,unknown,0.0
627,151.5,88.5,2,2,unknown,0.0
628,161.0,310.5,2,2,unknown,0.0
629,198.5,25.0,1,2,unknown,0.0
630,222.0,57.0,1,2,unknown,0.0
631,240.0,177.0,5,5,unknown,0.0
632,256.0,409.0,2,2,unknown,0.0
633,262.5,301.5,2,2,unknown,0.0
634,264.6666666666667,73.0,3,3,unknown,0.0
635,283.0,64.5,2,2,unknown,0.0
636,291.0,374.5,2,2,unknown,0.0
637,307.0,105.0,4,4,unknown,0.0
638,322.0,459.0,1,3,unknown,0.0
639,326.6666666666667,161.66666666666666,2,3,unknown,0.0
640,346.0,50.0,2,2,unknown,0.0
641,387.0,22.5,3,4,unknown,0.0
642,442.0,89.0,2,2,unknown,0.0
643,515.0,96.5,2,2,unknown,0.0
644,507.0,27.666666666666668,3,3,unknown,0.0
645,527.0,89.0,2,2,unknown,0.0
646,717.5,242.5,2,2,unknown,0.0
647,755.3333333333334,359.0,3,3,unknown,0.0
648,750.5,328.5,2,2,unknown,0.0
649,902.0,37.666666666666664,3,3,unknown,0.0
650,966.5,188.0,2,2,unknown,0.0
651,968.5,364.5,2,2,unknown,0.0
652,968.0,318.6666666666667,3,3,unknown,0.0
653,983.5,596.0,2,2,unknown,0.0
654,1032.5,68.0,2,2,unknown,0.0
655,1031.0,282.5,2,2,unknown,0.0
656,1060.6666666666667,632.3333333333334,2,3,unknown,0.0
657,1050.5,671.0,2,2,unknown,0.0
658,1070.5,291.5,2,2,unknown,0.0
659,1107.6666666666667,229.33333333333334,3,3,unknown,0.0
660,1143.0,297.5,1,2,unknown,0.0
661,1199.3333333333333,217.66666666666666,3,3,unknown,0.0
662,1224.0,342.0,2,2,unknown,0.0
663,47.666666666666664,139.66666666666666,2,3,unknown,0.0
664,64.5,213.0,2,2,unknown,0.0
665,172.66666666666666,208.33333333333334,2,3,unknown,0.0
666,263.5,327.0,2,2,unknown,0.0
667,286.5,409.0,1,2,unknown,0.0
668,375.0,349.5,1,2,unknown,0.0
669,545.5,23.0,2,2,unknown,0.0
670,743.5,113.5,2,2,unknown,0.0
671,857.0,151.5,2,2,unknown,0.0
672,909.3333333333334,446.0,3,3,unknown,0.0
673,990.0,426.0,2,3,unknown,0.0
674,1003.5,520.0,2,2,unknown,0.0
675,1094.5,356.0,2,2,unknown,0.0
676,1210.0,190.0,2,2,unknown,0.0
677,1255.5,435.5,2,2,unknown,0.0
678,35.0,221.0,2,2,unknown,0.0
679,83.0,307.5,2,2,unknown,0.0
680,341.0,374.0,5,5,unknown,0.0
681,343.0,281.0,4,4,unknown,0.0
682,532.75,5.25,4,4,unknown,0.0
683,556.7142857142857,123.42857142857143,6,7,unknown,0.0
684,585.0,32.0,3,3,unknown,0.0
685,755.5,91.5,1,2,unknown,0.0
686,786.5,36.5,1,2,unknown,0.0
687,975.6666666666666,98.33333333333333,3,3,unknown,0.0
688,1010.3333333333334,68.66666666666667,3,3,unknown,0.0
689,1021.0,187.5,2,2,unknown,0.0
690,1069.3333333333333,323.0,3,3,unknown,0.0
691,1174.6,57.4,5,5,unknown,0.0
692,1249.5,355.5,2,2,unknown,0.0
693,1.3636363636363635,234.72727272727272,8,11,unknown,0.0
694,42.25,290.5,3,4,unknown,0.0
695,93.5,177.0,2,2,unknown,0.0
696,95.5,144.0,2,2,unknown,0.0
697,103.75,26.75,4,4,unknown,0.0
698,181.5,44.5,2,2,unknown,0.0
699,203.14285714285714,11.571428571428571,7,7,unknown,0.0
700,241.5,222.33333333333334,5,6,unknown,0.0
701,301.5,326.0,2,2,unknown,0.0
702,402.5,84.5,2,2,unknown,0.0
703,457.0,129.25,4,4,unknown,0.0
704,533.5,271.5,2,2,unknown,0.0
705,539.5,56.0,2,2,unknown,0.0
706,585.5,254.0,2,2,unknown,0.0
707,825.0,63.5,2,2,unknown,0.0
708,1096.0,309.5,2,2,unknown,0.0
709,1227.0,284.3333333333333,3,3,unknown,0.0
710,1.8571428571428572,9.0,6,7,unknown,0.0
711,0.0,45.5,8,8,unknown,0.0
712,0.0,123.16666666666667,4,6,unknown,0.0
713,0.0,253.0,2,2,unknown,0.0
714,0.0,323.0,2,2,unknown,0.0
715,0.23076923076923078,562.7692307692307,12,13,unknown,0.0
716,6.0,663.0,5,6,unknown,0.0
717,3.6666666666666665,289.0,3,3,unknown,0.0
718,2.25,197.75,3,4,unknown,0.0
719,4.333333333333333,532.3333333333334,3,3,unknown,0.0
720,14.0,460.5,2,2,unknown,0.0
721,22.0,494.5,2,2,unknown,0.0
722,44.0,589.0,3,4,unknown,0.0
723,34.0,473.0,2,2,unknown,0.0
724,57.5,6.75,4,4,unknown,0.0
725,46.333333333333336,79.0,3,3,unknown,0.0
726,58.6,431.2,5,5,unknown,0.0
727,82.0,598.5,1,2,unknown,0.0
728,72.5,460.75,4,4,unknown,0.0
729,97.66666666666667,298.3333333333333,3,3,unknown,0.0
730,102.75,101.25,4,4,unknown,0.0
731,105.16666666666667,694.1666666666666,3,6,unknown,0.0
732,95.0,8.0,2,2,unknown,0.0
733,127.42857142857143,280.7142857142857,5,7,unknown,0.0
734,127.75,275.0,3,4,unknown,0.0
735,145.2,216.6,9,10,unknown,0.0
736,138.0,51.0,2,2,unknown,0.0
737,156.5,652.5,2,2,unknown,0.0
738,171.25,395.0,4,4,unknown,0.0
739,168.5,572.5,2,2,unknown,0.0
740,180.0,685.5,2,2,unknown,0.0
741,183.4,131.6,5,5,unknown,0.0
742,195.0,400.0,2,2,unknown,0.0
743,192.0,175.5,4,4,unknown,0.0
744,215.8,163.6,5,5,unknown,0.0
745,213.75,210.75,4,4,unknown,0.0
746,248.83333333333334,444.5,4,6,unknown,0.0
747,255.28571428571428,570.2857142857143,5,7,unknown,0.0
748,266.3333333333333,205.66666666666666,3,3,unknown,0.0
749,281.0,124.0,2,4,unknown,0.0
750,263.0,299.5,2,2,unknown,0.0
751,284.5,420.0,2,2,unknown,0.0
752,302.8,668.8,4,5,unknown,0.0
753,324.0,152.0,4,5,unknown,0.0
754,328.6666666666667,568.0,3,3,unknown,0.0
755,333.0,104.0,3,4,unknown,0.0
756,340.5,504.5,2,2,unknown,0.0
757,344.0,332.0,2,2,unknown,0.0
758,364.3333333333333,562.0,3,3,unknown,0.0
759,372.3333333333333,389.6666666666667,2,3,unknown,0.0
760,419.5,516.5,2,2,unknown,0.0
761,424.0,223.6,3,5,unknown,0.0
762,411.0,318.25,4,4,unknown,0.0
763,442.0,166.0,2,3,unknown,0.0
764,455.5,39.5,2,2,unknown,0.0
765,468.0,171.66666666666666,3,3,unknown,0.0
766,454.8,311.0,5,5,unknown,0.0
767,461.75,482.375,6,8,unknown,0.0
768,479.3333333333333,24.0,2,3,unknown,0.0
769,477.0,237.5,2,2,unknown,0.0
770,494.5,153.5,2,2,unknown,0.0
771,512.0,348.0,2,2,unknown,0.0
772,519.0,244.0,2,2,unknown,0.0
773,515.6666666666666,469.3333333333333,3,3,unknown,0.0
774,570.5,51.5,2,2,unknown,0.0
775,639.0,170.5,2,2,unknown,0.0
776,978.8333333333334,31.666666666666668,6,6,unknown,0.0
777,1018.25,104.0,4,4,unknown,0.0
778,1051.4444444444443,43.111111111111114,6,9,unknown,0.0
779,1174.0,267.6666666666667,3,3,unknown,0.0
780,1197.5,17.5,2,2,unknown,0.0
781,1221.3333333333333,476.6666666666667,3,3,unknown,0.0
782,10.11111111111111,163.33333333333334,7,9,unknown,0.0
783,1.5555555555555556,387.8888888888889,6,9,unknown,0.0
784,1.25,415.5,3,4,unknown,0.0
785,24.75,645.75,3,4,unknown,0.0
786,17.5,151.5,2,2,unknown,0.0
787,28.333333333333332,696.6666666666666,3,3,unknown,0.0
788,35.5,566.0,2,2,unknown,0.0
789,47.0,337.5,2,2,unknown,0.0
790,46.5,461.5,2,2,unknown,0.0
791,77.0,410.5,2,2,unknown,0.0
792,80.5,550.5,3,4,unknown,0.0
793,64.66666666666667,234.66666666666666,3,3,unknown,0.0
794,90.75,631.75,4,4,unknown,0.0
795,95.33333333333333,477.6666666666667,3,3,unknown,0.0
796,91.5,666.5,2,2,unknown,0.0
797,101.0,500.0,2,2,unknown,0.0
798,111.71428571428571,448.57142857142856,6,7,unknown,0.0
799,145.8,601.8,4,5,unknown,0.0
800,141.125,12.875,6,8,unknown,0.0
801,155.66666666666666,422.3333333333333,3,3,unknown,0.0
802,193.25,275.0,4,4,unknown,0.0
803,195.5,226.0,2,2,unknown,0.0
804,196.33333333333334,553.3333333333334,2,3,unknown,0.0
805,205.4,254.0,4,5,unknown,0.0
806,191.66666666666666,650.3333333333334,3,3,unknown,0.0
807,205.0,488.2,5,5,unknown,0.0
808,207.0,465.0,2,2,unknown,0.0
809,246.28571428571428,272.7142857142857,7,7,unknown,0.0
810,238.33333333333334,22.666666666666668,3,3,unknown,0.0
811,270.3333333333333,636.3333333333334,3,3,unknown,0.0
812,255.0,429.0,3,3,unknown,0.0
813,280.0,173.0,2,2,unknown,0.0
814,295.3333333333333,538.6666666666666,3,3,unknown,0.0
815,300.0,578.8,5,5,unknown,0.0
816,297.8,508.0,5,5,unknown,0.0
817,329.25,70.0,4,4,unknown,0.0
818,344.75,19.0,3,4,unknown,0.0
819,349.0,174.5,2,2,unknown,0.0
820,352.0,258.0,2,3,unknown,0.0
821,355.0,382.0,2,2,unknown,0.0
822,359.0,523.0,2,2,unknown,0.0
823,378.25,18.25,4,4,unknown,0.0
824,381.0,241.66666666666666,5,6,unknown,0.0
825,379.5,285.5,6,6,unknown,0.0
826,385.3333333333333,99.0,3,3,unknown,0.0
827,384.6666666666667,449.6666666666667,3,3,unknown,0.0
828,430.0,356.25,4,4,unknown,0.0
829,427.0,595.0,2,2,unknown,0.0
830,434.8333333333333,88.66666666666667,6,6,unknown,0.0
831,446.6666666666667,476.0,3,3,unknown,0.0
832,453.0,351.0,2,2,unknown,0.0
833,457.0,692.0,2,2,unknown,0.0
834,487.0,38.5,2,2,unknown,0.0
835,489.5,482.0,2,2,unknown,0.0
836,490.6666666666667,397.6666666666667,2,3,unknown,0.0
837,493.0,108.5,4,6,unknown,0.0
838,518.0,178.0,3,3,unknown,0.0
839,555.3333333333334,80.66666666666667,2,3,unknown,0.0
840,547.5,377.5,1,2,unknown,0.0
841,551.3333333333334,408.6666666666667,2,3,unknown,0.0
842,998.3333333333334,177.66666666666666,3,3,unknown,0.0
843,1058.5,142.5,6,6,unknown,0.0
844,1141.5,296.5,2,2,unknown,0.0
845,1150.75,443.5,4,4,unknown,0.0
846,1149.25,186.75,4,4,unknown,0.0
847,1175.4,237.2,5,5,unknown,0.0
848,1185.0,485.6666666666667,3,3,unknown,0.0
849,1203.857142857143,443.85714285714283,5,7,unknown,0.0
850,1199.5,200.0,2,2,unknown,0.0
851,1206.0,300.0,2,2,unknown,0.0
852,1243.5,411.5,2,2,unknown,0.0
853,34.25,112.25,1,4,unknown,0.0
854,68.0,61.0,2,2,unknown,0.0
855,82.0,519.0,1,2,unknown,0.0
856,100.0,696.5,2,2,unknown,0.0
857,118.5,669.0,2,2,unknown,0.0
858,130.0,591.5,2,2,unknown,0.0
859,127.83333333333333,545.1666666666666,5,6,unknown,0.0
860,149.5,489.5,2,2,unknown,0.0
861,153.5,274.5,2,2,unknown,0.0
862,149.57142857142858,96.57142857142857,6,7,unknown,0.0
863,175.66666666666666,8.666666666666666,2,3,unknown,0.0
864,192.0,76.33333333333333,3,3,unknown,0.0
865,214.66666666666666,368.3333333333333,3,3,unknown,0.0
866,221.75,517.75,4,4,unknown,0.0
867,246.66666666666666,151.0,3,3,unknown,0.0
868,259.5,343.5,2,2,unknown,0.0
869,263.0,603.0,2,3,unknown,0.0
870,268.6666666666667,690.3333333333334,3,3,unknown,0.0
871,273.5,509.0,2,2,unknown,0.0
872,266.25,553.25,4,4,unknown,0.0
873,271.5,392.5,2,2,unknown,0.0
874,279.75,595.5,4,4,unknown,0.0
875,283.0,78.33333333333333,3,3,unknown,0.0
876,296.5,243.5,2,4,unknown,0.0
877,298.0,321.3333333333333,3,3,unknown,0.0
878,314.5,366.0,6,8,unknown,0.0
879,319.2,177.8,4,5,unknown,0.0
880,315.0,279.5,4,4,unknown,0.0
881,327.3333333333333,686.3333333333334,3,3,unknown,0.0
882,321.0,464.5,4,4,unknown,0.0
883,329.5,532.0,2,2,unknown,0.0
884,354.6666666666667,223.66666666666666,3,3,unknown,0.0
885,364.0,63.4,4,5,unknown,0.0
886,380.0,583.6666666666666,3,3,unknown,0.0
887,394.0,567.6666666666666,3,3,unknown,0.0
888,419.0,646.0,1,2,unknown,0.0
889,420.5,151.5,1,2,unknown,0.0
890,418.5,556.5,2,2,unknown,0.0
891,425.0,396.0,2,2,unknown,0.0
892,424.0,38.0,3,3,unknown,0.0
893,436.0,448.5,2,2,unknown,0.0
894,462.0,224.5,2,2,unknown,0.0
895,494.6666666666667,5.666666666666667,3,3,unknown,0.0
896,519.0,411.0,1,2,unknown,0.0
897,537.0,438.5,1,2,unknown,0.0
898,576.0,191.33333333333334,2,3,unknown,0.0
899,972.5,318.0,2,2,unknown,0.0
900,994.5,130.5,3,4,unknown,0.0
901,1003.5,209.5,2,2,unknown,0.0
902,1001.5,540.0,2,2,unknown,0.0
903,1002.25,336.75,4,4,unknown,0.0
904,1055.0,619.0,2,3,unknown,0.0
905,1055.7142857142858,78.42857142857143,6,7,unknown,0.0
906,1057.5,516.5,2,2,unknown,0.0
907,1073.5,267.5,2,2,unknown,0.0
908,1072.0,291.0,3,3,unknown,0.0
909,1085.0,669.5,1,2,unknown,0.0
910,1096.5,46.0,2,2,unknown,0.0
911,1096.5,449.5,2,2,unknown,0.0
912,1107.3333333333333,260.3333333333333,3,3,unknown,0.0
913,1104.5714285714287,219.0,6,7,unknown,0.0
914,1113.0,424.0,2,2,unknown,0.0
915,1128.0,13.0,3,3,unknown,0.0
916,1142.25,485.25,3,4,unknown,0.0
917,1144.5,645.5,2,2,unknown,0.0
918,1177.5,618.0,2,2,unknown,0.0
919,1177.0,181.5,2,2,unknown,0.0
920,1208.0,52.666666666666664,2,3,unknown,0.0
921,1213.0,570.0,2,2,unknown,0.0
922,1207.25,230.5,3,4,unknown,0.0
923,1211.3333333333333,257.6666666666667,3,3,unknown,0.0
924,1214.0,335.0,3,3,unknown,0.0
925,1229.25,15.75,4,4,unknown,0.0
926,1227.5,222.5,2,2,unknown,0.0
927,1239.0,157.0,2,2,unknown,0.0
928,1255.6666666666667,246.0,3,3,unknown,0.0
929,0.0,74.5,2,2,unknown,0.0
930,0.0,605.0,2,3,unknown,0.0
931,77.5,176.0,2,2,unknown,0.0
932,123.0,130.33333333333334,3,3,unknown,0.0
933,115.0,149.5,2,2,unknown,0.0
934,110.9090909090909,246.0,8,11,unknown,0.0
935,119.0,310.0,2,2,unknown,0.0
936,126.5,541.0,2,2,unknown,0.0
937,155.5,543.0,2,2,unknown,0.0
938,195.5,310.5,1,2,unknown,0.0
939,199.0,552.5,2,2,unknown,0.0
940,223.25,415.75,4,4,unknown,0.0
941,241.0,596.0,3,3,unknown,0.0
942,246.5,629.0,1,2,unknown,0.0
943,248.5,179.0,2,2,unknown,0.0
944,255.66666666666666,109.33333333333333,3,3,unknown,0.0
945,261.5,61.5,1,2,unknown,0.0
946,270.0,285.25,4,4,unknown,0.0
947,268.0,477.0,2,2,unknown,0.0
948,285.75,372.25,3,4,unknown,0.0
949,276.5,98.0,2,2,unknown,0.0
950,333.6666666666667,432.3333333333333,3,3,unknown,0.0
951,355.3333333333333,116.0,2,3,unknown,0.0
952,358.6666666666667,320.3333333333333,3,3,unknown,0.0
953,363.3333333333333,424.0,3,3,unknown,0.0
954,399.6666666666667,51.333333333333336,3,3,unknown,0.0
955,392.0,141.33333333333334,3,3,unknown,0.0
956,450.5,187.5,2,2,unknown,0.0
957,844.5,0.0,2,2,unknown,0.0
958,927.5,13.0,2,2,unknown,0.0
959,957.0,158.5,2,2,unknown,0.0
960,974.5,417.5,2,2,unknown,0.0
961,972.5,661.0,2,2,unknown,0.0
962,980.0,567.0,2,2,unknown,0.0
963,1000.6666666666666,8.333333333333334,3,3,unknown,0.0
964,1008.0,422.5,2,2,unknown,0.0
965,1024.5,674.5,1,2,unknown,0.0
966,1027.5,162.5,2,2,unknown,0.0
967,1031.5,208.0,2,2,unknown,0.0
968,1044.0,16.0,1,2,unknown,0.0
969,1055.3333333333333,120.33333333333333,2,3,unknown,0.0
970,1054.0,665.0,2,2,unknown,0.0
971,1078.0,245.25,4,4,unknown,0.0
972,1071.0,320.0,2,2,unknown,0.0
973,1081.0,457.6666666666667,3,3,unknown,0.0
974,1084.0,91.6,4,5,unknown,0.0
975,1087.5,523.0,1,2,unknown,0.0
976,1104.0,288.5,2,2,unknown,0.0
977,1136.0,324.5,2,2,unknown,0.0
978,1150.5,42.0,2,2,unknown,0.0
979,1189.0,502.5,2,2,unknown,0.0
980,1216.5,408.0,2,2,unknown,0.0
981,1221.5,597.5,2,2,unknown,0.0
982,1234.5,502.0,2,2,unknown,0.0
983,1248.5,680.5,1,2,unknown,0.0
984,1249.5,46.0,2,2,unknown,0.0
985,26.25,217.0,4,4,unknown,0.0
986,35.333333333333336,45.0,3,3,unknown,0.0
987,45.333333333333336,673.6666666666666,2,3,unknown,0.0
988,77.5,300.5,2,2,unknown,0.0
989,84.5,109.5,2,2,unknown,0.0
990,103.5,596.5,2,2,unknown,0.0
991,144.0,660.75,2,4,unknown,0.0
992,134.5,689.0,2,2,unknown,0.0
993,150.5,564.5,2,2,unknown,0.0
994,157.5,633.5,2,2,unknown,0.0
995,191.33333333333334,41.333333333333336,3,3,unknown,0.0
996,203.66666666666666,526.6666666666666,3,3,unknown,0.0
997,208.5,127.0,2,2,unknown,0.0
998,239.5,123.5,2,2,unknown,0.0
999,308.0,422.0,2,2,unknown,0.0
1000,343.0,289.75,4,4,unknown,0.0
1001,365.5,38.0,2,2,unknown,0.0
1002,370.5,389.75,3,4,unknown,0.0
1003,381.5,197.0,2,2,unknown,0.0
1004,397.5,344.5,1,2,unknown,0.0
1005,403.0,488.5,2,2,unknown,0.0
1006,442.3333333333333,73.0,3,3,unknown,0.0
1007,453.5,512.5,4,4,unknown,0.0
1008,482.5,140.5,1,2,unknown,0.0
1009,797.0,215.5,1,2,unknown,0.0
1010,889.0,31.0,2,2,unknown,0.0
1011,947.6666666666666,98.0,5,6,unknown,0.0
1012,1026.5,30.166666666666668,6,6,unknown,0.0
1013,1034.0,6.5,2,2,unknown,0.0
1014,1044.0,394.5,2,2,unknown,0.0
1015,1096.0,697.0,2,2,unknown,0.0
1016,1143.5,254.0,2,2,unknown,0.0
1017,1153.5,681.5,2,2,unknown,0.0
1018,1189.0,63.0,2,2,unknown,0.0
1019,1203.25,5.25,4,4,unknown,0.0
1020,1224.0,643.5,1,2,unknown,0.0
1021,0.0,213.5,2,2,unknown,0.0
1022,0.0,270.0,4,4,unknown,0.0
1023,0.0,301.0,2,2,unknown,0.0
1024,0.0,448.5,2,2,unknown,0.0
1025,0.0,522.6666666666666,2,3,unknown,0.0
1026,31.0,111.0,2,2,unknown,0.0
1027,47.333333333333336,305.3333333333333,3,3,unknown,0.0
1028,83.0,232.5,2,2,unknown,0.0
1029,104.0,461.5,2,2,unknown,0.0
1030,127.66666666666667,501.3333333333333,2,3,unknown,0.0
1031,165.8,80.0,5,5,unknown,0.0
1032,240.0,485.5,2,2,unknown,0.0
1033,528.0,73.0,3,3,unknown,0.0
1034,547.0,258.5,2,2,unknown,0.0
1035,751.0,249.0,2,2,unknown,0.0
1036,841.25,96.25,4,4,unknown,0.0
1037,1029.5,182.0,2,2,unknown,0.0
1038,1074.3333333333333,70.5,6,6,unknown,0.0
1039,1117.0,69.0,2,2,unknown,0.0
1040,1119.0,352.5,2,2,unknown,0.0
1041,1119.5,651.0,2,2,unknown,0.0
1042,1142.3333333333333,572.0,3,3,unknown,0.0
1043,1169.3333333333333,404.0,3,3,unknown,0.0
1044,1193.5,229.0,2,2,unknown,0.0
1045,84.5,667.5,2,2,unknown,0.0
1046,96.5,550.0,2,2,unknown,0.0
1047,191.0,401.5,2,2,unknown,0.0
1048,193.5,649.5,2,2,unknown,0.0
1049,244.0,89.0,2,2,unknown,0.0
1050,259.5,197.0,3,4,unknown,0.0
1051,270.0,240.0,2,2,unknown,0.0
1052,313.0,1.0,1,2,unknown,0.0
1053,346.0,96.5,2,2,unknown,0.0
1054,378.0,109.33333333333333,3,3,unknown,0.0
1055,395.0,456.5,1,2,unknown,0.0
1056,411.0,121.5,2,2,unknown,0.0
1057,417.5,8.5,2,2,unknown,0.0
1058,442.6666666666667,436.6666666666667,2,3,unknown,0.0
1059,456.0,27.5,2,2,unknown,0.0
1060,477.5,231.5,2,2,unknown,0.0
1061,497.0,298.5,1,2,unknown,0.0
1062,518.5,341.0,1,2,unknown,0.0
1063,1075.0,231.5,2,2,unknown,0.0
1064,1095.25,155.0,4,4,unknown,0.0
1065,1088.75,126.25,4,4,unknown,0.0
1066,1096.0,15.666666666666666,2,3,unknown,0.0
1067,1117.3333333333333,274.3333333333333,3,3,unknown,0.0
1068,0.0,513.4,5,5,unknown,0.0
1069,1.3333333333333333,432.0,6,6,unknown,0.0
1070,42.0,521.5,2,2,unknown,0.0
1071,70.6,261.6,5,5,unknown,0.0
1072,99.8,8.2,5,5,unknown,0.0
1073,192.33333333333334,424.3333333333333,3,3,unknown,0.0
1074,231.0,221.25,4,4,unknown,0.0
1075,277.5,74.0,3,4,unknown,0.0
1076,294.25,123.5,2,4,unknown,0.0
1077,285.0,47.5,2,2,unknown,0.0
1078,306.6666666666667,385.0,3,3,unknown,0.0
1079,317.0,151.5,2,2,unknown,0.0
1080,330.0,236.0,2,2,unknown,0.0
1081,359.5,18.5,2,2,unknown,0.0
1082,349.75,188.75,3,4,unknown,0.0
1083,357.3333333333333,139.66666666666666,3,3,unknown,0.0
1084,440.0,160.0,2,2,unknown,0.0
1085,481.0,99.5,2,2,unknown,0.0
1086,487.5,462.0,2,2,unknown,0.0
1087,493.0,207.0,2,2,unknown,0.0
1088,504.0,235.5,1,2,unknown,0.0
1089,552.5,214.0,2,2,unknown,0.0
1090,595.6666666666666,78.66666666666667,3,3,unknown,0.0
1091,903.5,119.5,1,2,unknown,0.0
1092,921.0,51.75,4,8,unknown,0.0
1093,962.0,134.0,3,4,unknown,0.0
1094,970.3333333333334,334.0,3,3,unknown,0.0
1095,976.25,52.0,4,4,unknown,0.0
1096,991.75,67.25,3,4,unknown,0.0
1097,1004.25,228.75,3,4,unknown,0.0
1098,1058.5,24.5,1,2,unknown,0.0
1099,1153.5,379.0,1,2,unknown,0.0
1100,1149.0,101.5,2,2,unknown,0.0
1101,1157.0,480.0,4,4,unknown,0.0
1102,1205.0,142.0,2,2,unknown,0.0
1103,1257.5,285.0,2,2,unknown,0.0
1104,7.5,99.5,2,2,unknown,0.0
1105,2.2,326.8,4,5,unknown,0.0
1106,11.285714285714286,668.4285714285714,5,7,unknown,0.0
1107,68.33333333333333,70.0,3,3,unknown,0.0
1108,76.5,635.5,2,2,unknown,0.0
1109,99.0,50.5,2,2,unknown,0.0
1110,98.5,312.5,2,2,unknown,0.0
1111,119.33333333333333,294.6666666666667,3,3,unknown,0.0
1112,135.0,441.3333333333333,4,6,unknown,0.0
1113,127.5,414.5,1,2,unknown,0.0
1114,150.2,182.2,4,5,unknown,0.0
1115,163.5,320.5,2,2,unknown,0.0
1116,171.0,608.5,2,2,unknown,0.0
1117,215.25,91.25,4,4,unknown,0.0
1118,220.66666666666666,382.3333333333333,3,3,unknown,0.0
1119,256.0,388.0,2,2,unknown,0.0
1120,370.6666666666667,430.6666666666667,3,3,unknown,0.0
1121,376.3333333333333,206.0,3,3,unknown,0.0
1122,380.0,161.66666666666666,3,3,unknown,0.0
1123,399.5,240.5,2,2,unknown,0.0
1124,509.0,155.5,2,2,unknown,0.0
1125,578.0,149.5,2,2,unknown,0.0
1126,752.5,117.5,2,2,unknown,0.0
1127,772.0,45.5,2,2,unknown,0.0
1128,788.5,166.5,2,2,unknown,0.0
1129,814.0,108.5,2,2,unknown,0.0
1130,838.5,180.5,2,2,unknown,0.0
1131,849.0,399.0,5,5,unknown,0.0
1132,861.2307692307693,130.3846153846154,13,13,unknown,0.0
1133,876.6666666666666,305.0,3,3,unknown,0.0
1134,864.8,266.8,5,5,unknown,0.0
1135,915.0,248.75,4,4,unknown,0.0
1136,918.6,366.4,5,5,unknown,0.0
1137,928.3333333333334,329.0,3,3,unknown,0.0
1138,940.0,255.0,3,3,unknown,0.0
1139,949.6666666666666,30.333333333333332,3,3,unknown,0.0
1140,967.6666666666666,157.66666666666666,3,3,unknown,0.0
1141,966.0,229.5,2,2,unknown,0.0
1142,990.0,385.5,2,2,unknown,0.0
1143,1168.4,37.4,4,5,unknown,0.0
1144,1213.6666666666667,326.6666666666667,3,3,unknown,0.0
1145,0.5,131.25,4,4,unknown,0.0
1146,0.0,297.0,3,3,unknown,0.0
1147,0.0,453.0,2,2,unknown,0.0
1148,41.75,493.25,3,4,unknown,0.0
1149,30.5,75.0,1,2,unknown,0.0
1150,60.666666666666664,465.3333333333333,3,3,unknown,0.0
1151,149.0,296.0,4,5,unknown,0.0
1152,194.66666666666666,102.66666666666667,3,3,unknown,0.0
1153,208.5,630.0,1,2,unknown,0.0
1154,258.8,16.6,4,5,unknown,0.0
1155,346.0,41.0,1,2,unknown,0.0
1156,407.5,282.0,2,2,unknown,0.0
1157,412.5,346.0,2,2,unknown,0.0
1158,436.5,199.5,2,2,unknown,0.0
1159,448.0,131.0,3,3,unknown,0.0
1160,548.0,177.5,2,2,unknown,0.0
1161,568.0,643.5,1,2,unknown,0.0
1162,578.5,385.5,2,2,unknown,0.0
1163,606.3333333333334,170.33333333333334,2,3,unknown,0.0
